timestamp,filename,old_class,new_class,model_pred,confidence,action
2026-09-21 22:36:55,2--Demonstration_2_Demonstration_Protesters_2_456.jpg_b19458.jpg,occluded,clear,clear,0.7930,relabel
2026-09-21 22:36:58,17--Ceremony_17_Ceremony_Ceremony_17_913.jpg_b42054.jpg,occluded,clear,clear,0.7891,relabel
2026-09-21 22:37:15,37--Soccer_37_Soccer_Soccer_37_32.jpg_b113457.jpg,occluded,DELETED,clear,0.7692,delete
2026-09-21 22:37:22,13--Interview_13_Interview_Interview_On_Location_13_338.jpg_b37116.jpg,occluded,clear,clear,0.7668,relabel
2026-09-21 22:37:29,40--Gymnastics_40_Gymnastics_Gymnastics_40_340.jpg_b120809.jpg,clear,DELETED,occluded,0.7629,delete
2026-09-21 22:37:35,3--Riot_3_Riot_Riot_3_564.jpg_b97785.jpg,occluded,DELETED,clear,0.7463,delete
2026-09-21 22:37:36,43--Row_Boat_43_Row_Boat_Canoe_43_248.jpg_b123213.jpg,occluded,clear,clear,0.7443,relabel
2026-09-21 22:37:40,001675_face.jpg,occluded,DELETED,clear,0.7434,delete
2026-09-21 22:37:45,35--Basketball_35_Basketball_basketballgame_ball_35_728.jpg_b111471.jpg,occluded,clear,clear,0.7396,relabel
2026-09-21 22:37:46,35--Basketball_35_Basketball_Basketball_35_62.jpg_b103686.jpg,occluded,clear,clear,0.7377,relabel
2026-09-21 22:37:48,21--Festival_21_Festival_Festival_21_91.jpg_b85109.jpg,occluded,clear,clear,0.7362,relabel
2026-09-21 22:37:59,16--Award_Ceremony_16_Award_Ceremony_Awards_Ceremony_16_456.jpg_b40191.jpg,occluded,clear,clear,0.7164,relabel
2026-09-21 22:38:03,1--Handshaking_1_Handshaking_Handshaking_1_234.jpg_b16427.jpg,clear,DELETED,occluded,0.7053,delete
2026-09-21 22:38:11,2--Demonstration_2_Demonstration_Protesters_2_100.jpg_b67926.jpg,occluded,clear,clear,0.6793,relabel
2026-09-21 22:38:13,23--Shoppers_23_Shoppers_Shoppers_23_529.jpg_b90499.jpg,occluded,clear,clear,0.6790,relabel
2026-09-21 22:38:29,47--Matador_Bullfighter_47_Matador_Bullfighter_matadorbullfighting_47_556.jpg_b128434.jpg,clear,DELETED,occluded,0.6729,delete
2026-09-21 22:38:54,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_358.jpg_b26145.jpg,occluded,clear,clear,0.6451,relabel
2026-09-21 22:39:02,2--Demonstration_2_Demonstration_Demonstrators_2_595.jpg_b19563.jpg,occluded,clear,clear,0.6371,relabel
2026-09-21 22:39:13,12--Group_12_Group_Group_12_Group_Group_12_478.jpg_b8309.jpg,occluded,clear,clear,0.6330,relabel
2026-09-21 22:39:26,61--Street_Battle_61_Street_Battle_streetfight_61_868.jpg_b147062.jpg,occluded,clear,clear,0.6210,relabel
2026-09-21 22:39:36,35--Basketball_35_Basketball_basketballgame_ball_35_389.jpg_b26436.jpg,occluded,clear,clear,0.5980,relabel
2026-09-21 22:39:43,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_1017.jpg_b55985.jpg,occluded,DELETED,clear,0.5807,delete
2026-09-21 22:40:07,006813_face.jpg,occluded,clear,clear,0.5677,relabel
2026-09-21 22:40:14,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_216.jpg_b29610.jpg,occluded,DELETED,clear,0.5631,delete
2026-09-21 22:40:17,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_148.jpg_b35133.jpg,clear,DELETED,occluded,0.5629,delete
2026-09-21 22:40:21,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_315.jpg_b57082.jpg,occluded,clear,clear,0.5627,relabel
2026-09-21 22:40:43,26--Soldier_Drilling_26_Soldier_Drilling_Soldiers_Drilling_26_225.jpg_b91588.jpg,clear,DELETED,occluded,0.5427,delete
2026-09-21 22:40:45,10--People_Marching_10_People_Marching_People_Marching_2_577.jpg_b5936.jpg,clear,DELETED,occluded,0.5397,delete
2026-09-21 22:40:51,18--Concerts_18_Concerts_Concerts_18_713.jpg_b44096.jpg,occluded,clear,clear,0.5361,relabel
2026-09-21 22:40:57,13--Interview_13_Interview_Interview_Sequences_13_642.jpg_b36293.jpg,clear,DELETED,occluded,0.5266,delete
2026-09-21 22:41:06,0--Parade_0_Parade_marchingband_1_422.jpg_b4727.jpg,clear,DELETED,occluded,0.5257,delete
2026-09-21 22:41:16,11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_233.jpg_b23852.jpg,occluded,clear,clear,0.5230,relabel
2026-09-21 22:41:30,13--Interview_13_Interview_Interview_On_Location_13_302.jpg_b36597.jpg,occluded,DELETED,clear,0.5092,delete
2026-09-21 22:41:38,36--Football_36_Football_americanfootball_ball_36_846.jpg_b112705.jpg,occluded,clear,clear,0.5019,relabel
2026-09-21 22:41:49,26--Soldier_Drilling_26_Soldier_Drilling_Soldiers_Drilling_26_886.jpg_b22922.jpg,occluded,clear,occluded,0.5990,relabel
2026-09-21 22:42:10,20--Family_Group_20_Family_Group_Family_Group_20_412.jpg_b20833.jpg,occluded,DELETED,occluded,0.5885,delete
2026-09-21 22:42:15,01a0b343-7a38-7e52-9be6-5d3ea844588a_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713939630_img_face8.jpg,occluded,clear,occluded,0.5868,relabel
2026-09-21 22:42:18,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_516.jpg_b24898.jpg,occluded,clear,occluded,0.5839,relabel
2026-09-21 22:42:23,2--Demonstration_2_Demonstration_Protesters_2_836.jpg_b71861.jpg,occluded,DELETED,occluded,0.5813,delete
2026-09-21 22:42:33,01a0b341-efb0-7bc1-bf1e-8e84b3f7f0bb_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713838187_img_face2.jpg,occluded,clear,occluded,0.5782,relabel
2026-09-21 22:42:41,01a0b446-5f90-70d1-a3a3-551f820d9f15_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789730905999_img_face1.jpg,clear,occluded,clear,0.5716,relabel
2026-09-21 22:42:55,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_574.jpg_b34932.jpg,occluded,clear,occluded,0.5607,relabel
2026-09-21 22:42:58,13--Interview_13_Interview_Interview_Sequences_13_209.jpg_b9595.jpg,occluded,clear,occluded,0.5585,relabel
2026-09-21 22:43:14,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_596.jpg_b58919.jpg,occluded,DELETED,occluded,0.5414,delete
2026-09-21 22:43:30,56--Voter_56_Voter_peoplevoting_56_259.jpg_b140607.jpg,occluded,clear,occluded,0.5266,relabel
2026-09-21 22:43:53,11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_529.jpg_b6235.jpg,occluded,clear,occluded,0.5005,relabel
2026-09-21 23:10:29,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_27.jpg_b30430.jpg,clear,DELETED,occluded,0.9963,delete
2026-09-21 23:10:44,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_40.jpg_b26131.jpg,clear,DELETED,occluded,0.9266,delete
2026-09-21 23:11:15,2--Demonstration_2_Demonstration_Political_Rally_2_335.jpg_b16355.jpg,occluded,clear,clear,0.8052,relabel
2026-09-21 23:11:22,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_862.jpg_b24899.jpg,clear,occluded,occluded,0.7586,relabel
2026-09-21 23:11:44,13--Interview_13_Interview_Interview_Sequences_13_935.jpg_b36636.jpg,occluded,clear,clear,0.6634,relabel
2026-09-21 23:12:03,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_738.jpg_b25271.jpg,occluded,clear,clear,0.6030,relabel
2026-09-21 23:12:17,01a0b760-1ae0-72e1-b233-83b1156b5785_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789782924240_img_face.jpg,occluded,clear,clear,0.5819,relabel
2026-09-21 23:12:35,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_193.jpg_b81033.jpg,occluded,DELETED,clear,0.5282,delete
2026-09-21 23:12:59,54--Rescue_54_Rescue_rescuepeople_54_817.jpg_b35088.jpg,occluded,DELETED,occluded,0.5921,delete
2026-09-21 23:13:01,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_414.jpg_b72348.jpg,occluded,DELETED,occluded,0.5920,delete
2026-09-21 23:13:22,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_516.jpg_b24897.jpg,occluded,DELETED,occluded,0.5490,delete
2026-09-21 23:13:36,14--Traffic_14_Traffic_Traffic_14_301.jpg_b37743.jpg,occluded,DELETED,occluded,0.5133,delete
2026-09-21 23:13:38,34--Baseball_34_Baseball_Baseball_34_685.jpg_b100805.jpg,occluded,DELETED,occluded,0.5113,delete
2026-09-22 15:19:06,13--Interview_13_Interview_Interview_On_Location_13_704.jpg_b37523.jpg,clear,DELETED,occluded,0.9937,delete
2026-09-22 15:19:38,13--Interview_13_Interview_Interview_Sequences_13_373.jpg_b10001.jpg,clear,occluded,occluded,0.9733,relabel
2026-09-22 15:20:07,01a0b760-1ae0-72e1-b233-83b1156b5785_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789782924240_img_face.jpg,occluded,clear,clear,0.8899,relabel
2026-09-22 15:20:30,52--Photographers_52_Photographers_photographertakingphoto_52_315.jpg_b34535.jpg,occluded,clear,clear,0.8607,relabel
2026-09-22 15:21:12,13--Interview_13_Interview_Interview_On_Location_13_791.jpg_b9637.jpg,clear,DELETED,occluded,0.7152,delete
2026-09-22 15:21:21,35--Basketball_35_Basketball_Basketball_35_525.jpg_b104612.jpg,occluded,clear,clear,0.6794,relabel
2026-09-22 15:21:31,12--Group_12_Group_Group_12_Group_Group_12_148.jpg_b24320.jpg,occluded,clear,clear,0.6357,relabel
2026-09-22 15:21:38,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_659.jpg_b77628.jpg,occluded,clear,clear,0.6230,relabel
2026-09-22 15:21:58,17--Ceremony_17_Ceremony_Ceremony_17_1020.jpg_b41629.jpg,clear,occluded,occluded,0.5975,relabel
2026-09-22 15:22:09,01a0b342-45a0-7680-bfa8-beb1621b0953_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713860433_img_face14.jpg,occluded,clear,clear,0.5621,relabel
2026-09-22 15:22:13,58--Hockey_58_Hockey_icehockey_puck_58_223.jpg_b143430.jpg,occluded,clear,clear,0.5558,relabel
2026-09-22 15:22:23,4--Dancing_4_Dancing_Dancing_4_491.jpg_b119136.jpg,occluded,clear,clear,0.5458,relabel
2026-09-22 15:22:27,34--Baseball_34_Baseball_Baseball_34_156.jpg_b100807.jpg,occluded,clear,clear,0.5315,relabel
2026-09-22 15:22:32,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_21.jpg_b27106.jpg,clear,occluded,occluded,0.5283,relabel
2026-09-22 15:22:51,20--Family_Group_20_Family_Group_Family_Group_20_128.jpg_b83347.jpg,occluded,clear,occluded,0.5968,relabel
2026-09-22 15:23:23,1--Handshaking_1_Handshaking_Handshaking_1_801.jpg_b3778.jpg,clear,occluded,clear,0.5636,relabel
2026-09-22 15:23:31,01a0b343-0120-7a70-9a63-752303a165c5_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713908259_img_face3.jpg,occluded,clear,occluded,0.5568,relabel
2026-09-22 15:23:37,10--People_Marching_10_People_Marching_People_Marching_2_747.jpg_b21904.jpg,occluded,DELETED,occluded,0.5487,delete
2026-09-22 15:23:41,58--Hockey_58_Hockey_icehockey_puck_58_330.jpg_b36421.jpg,occluded,clear,occluded,0.5465,relabel
2026-09-22 15:23:55,2--Demonstration_2_Demonstration_Protesters_2_155.jpg_b70910.jpg,occluded,DELETED,occluded,0.5308,delete
2026-09-22 15:24:00,39--Ice_Skating_39_Ice_Skating_Ice_Skating_39_761.jpg_b117106.jpg,occluded,clear,occluded,0.5276,relabel
2026-09-22 15:24:07,18--Concerts_18_Concerts_Concerts_18_610.jpg_b43627.jpg,occluded,clear,occluded,0.5211,relabel
2026-09-22 15:24:13,13--Interview_13_Interview_Interview_Sequences_13_316.jpg_b37010.jpg,clear,DELETED,clear,0.5211,delete
2026-09-22 16:23:58,15--Stock_Market_15_Stock_Market_Stock_Market_15_479.jpg_b38880.jpg,clear,occluded,occluded,0.9931,relabel
2026-09-22 16:24:08,1--Handshaking_1_Handshaking_Handshaking_1_457.jpg_b4037.jpg,clear,DELETED,occluded,0.8732,delete
2026-09-22 16:25:56,16--Award_Ceremony_16_Award_Ceremony_Awards_Ceremony_16_319.jpg_b40239.jpg,clear,occluded,occluded,0.9236,relabel
2026-09-22 16:26:11,35--Basketball_35_Basketball_basketballgame_ball_35_933.jpg_b107400.jpg,occluded,DELETED,clear,0.8502,delete
2026-09-22 16:26:19,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_330.jpg_b8014.jpg,occluded,DELETED,clear,0.8336,delete
2026-09-22 16:26:26,12--Group_12_Group_Group_12_Group_Group_12_148.jpg_b24322.jpg,occluded,clear,clear,0.8228,relabel
2026-09-22 16:26:42,50--Celebration_Or_Party_50_Celebration_Or_Party_birthdayparty_50_352.jpg_b133646.jpg,occluded,DELETED,clear,0.7563,delete
2026-09-22 16:27:07,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_27.jpg_b30451.jpg,clear,DELETED,occluded,0.6575,delete
2026-09-22 16:27:13,10--People_Marching_10_People_Marching_People_Marching_10_People_Marching_People_Marching_10_341.jpg_b19203.jpg,occluded,clear,clear,0.6524,relabel
2026-09-22 16:27:16,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_148.jpg_b35136.jpg,occluded,clear,clear,0.6326,relabel
2026-09-22 16:27:22,2--Demonstration_2_Demonstration_Protesters_2_13.jpg_b51558.jpg,occluded,clear,clear,0.6025,relabel
2026-09-22 16:28:53,17--Ceremony_17_Ceremony_Ceremony_17_365.jpg_b43008.jpg,occluded,clear,clear,0.5204,relabel
2026-09-22 16:30:04,11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_233.jpg_b23852.jpg,clear,DELETED,occluded,0.5075,delete
2026-09-22 16:30:12,29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_342.jpg_b95871.jpg,clear,occluded,occluded,0.5055,relabel
2026-09-22 16:31:13,0--Parade_0_Parade_Parade_0_465.jpg_b3441.jpg,occluded,DELETED,occluded,0.6823,delete
2026-09-22 16:31:21,2--Demonstration_2_Demonstration_Demonstrators_2_112.jpg_b54679.jpg,occluded,clear,occluded,0.6791,relabel
2026-09-22 16:31:26,6--Funeral_6_Funeral_Funeral_6_812.jpg_b145138.jpg,occluded,clear,occluded,0.6705,relabel
2026-09-22 16:31:31,29--Students_Schoolkids_29_Students_Schoolkids_Students_Schoolkids_29_615.jpg_b95159.jpg,occluded,clear,occluded,0.6645,relabel
2026-09-22 16:32:02,61--Street_Battle_61_Street_Battle_streetfight_61_492.jpg_b146824.jpg,occluded,DELETED,occluded,0.6510,delete
2026-09-22 16:32:13,57--Angler_57_Angler_peoplefishing_57_51.jpg_b35820.jpg,occluded,DELETED,occluded,0.6455,delete
2026-09-22 16:32:18,01a0b347-db50-7340-af27-3b66ccb15556_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714226439_img_face15.jpg,occluded,clear,occluded,0.6421,relabel
2026-09-22 16:32:27,12--Group_12_Group_Large_Group_12_Group_Large_Group_12_551.jpg_b8101.jpg,occluded,DELETED,occluded,0.6362,delete
2026-09-22 16:32:32,18--Concerts_18_Concerts_Concerts_18_902.jpg_b43384.jpg,occluded,clear,occluded,0.6333,relabel
2026-09-22 16:32:48,20--Family_Group_20_Family_Group_Family_Group_20_109.jpg_b21040.jpg,occluded,clear,occluded,0.6116,relabel
2026-09-22 16:32:53,61--Street_Battle_61_Street_Battle_streetfight_61_346.jpg_b147136.jpg,occluded,DELETED,occluded,0.6047,delete
2026-09-22 16:33:22,005372_face.jpg,occluded,clear,occluded,0.5878,relabel
2026-09-22 16:33:23,49--Greeting_49_Greeting_peoplegreeting_49_56.jpg_b33321.jpg,occluded,clear,occluded,0.5801,relabel
2026-09-22 16:33:29,0--Parade_0_Parade_marchingband_1_628.jpg_b7100.jpg,occluded,clear,occluded,0.5747,relabel
2026-09-22 16:33:35,01a0b345-1078-7a52-b9f7-d6ac6e3c21e5_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714043912_img_face7.jpg,occluded,clear,occluded,0.5716,relabel
2026-09-22 16:33:57,51--Dresses_51_Dresses_wearingdress_51_488.jpg_b134728.jpg,occluded,DELETED,occluded,0.5385,delete
2026-09-22 16:34:08,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_516.jpg_b26260.jpg,occluded,DELETED,occluded,0.5304,delete
2026-09-22 16:34:13,14--Traffic_14_Traffic_Traffic_14_816.jpg_b38180.jpg,occluded,clear,occluded,0.5230,relabel
2026-09-22 16:34:15,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_490.jpg_b33827.jpg,occluded,clear,occluded,0.5202,relabel
2026-09-22 16:34:23,005079_face.jpg,occluded,DELETED,occluded,0.5009,delete
2026-09-22 17:11:27,face_0104_crop.jpg,occluded,DELETED,occluded,0.9940,delete
2026-09-22 17:12:45,face_0035_crop.jpg,occluded,clear,occluded,0.9690,relabel
2026-09-22 17:12:54,face_0039_crop.jpg,occluded,DELETED,occluded,0.9630,delete
2026-09-22 17:13:04,face_0081_crop.jpg,occluded,clear,occluded,0.9574,relabel
2026-09-22 17:13:08,face_0022_crop.jpg,occluded,clear,occluded,0.9571,relabel
2026-09-22 17:13:12,face_0095_crop.jpg,occluded,DELETED,occluded,0.9531,delete
2026-09-22 17:13:13,face_0068_crop.jpg,occluded,clear,occluded,0.9522,relabel
2026-09-22 17:13:23,face_0073_crop.jpg,occluded,clear,occluded,0.9434,relabel
2026-09-22 17:13:24,face_0080_crop.jpg,occluded,clear,occluded,0.9432,relabel
2026-09-22 17:13:26,face_0012_crop.jpg,occluded,clear,occluded,0.9428,relabel
2026-09-22 17:13:27,face_0192_crop.jpg,occluded,clear,occluded,0.9426,relabel
2026-09-22 17:13:35,face_0075_crop.jpg,occluded,clear,occluded,0.9255,relabel
2026-09-22 17:13:37,face_0001_crop.jpg,occluded,DELETED,occluded,0.9211,delete
2026-09-22 17:13:49,face_0052_crop.jpg,occluded,clear,occluded,0.9084,relabel
2026-09-22 17:13:51,face_0096_crop.jpg,occluded,DELETED,occluded,0.9064,delete
2026-09-22 17:13:56,face_0064_crop.jpg,occluded,clear,occluded,0.9008,relabel
2026-09-22 17:14:00,face_0196_crop.jpg,occluded,clear,occluded,0.8761,relabel
2026-09-22 17:14:05,face_0067_crop.jpg,occluded,clear,occluded,0.8623,relabel
2026-09-22 17:14:09,face_0041_crop.jpg,occluded,DELETED,occluded,0.8221,delete
2026-09-22 17:14:16,face_0042_crop.jpg,occluded,DELETED,occluded,0.7822,delete
2026-09-22 17:14:19,face_0063_crop.jpg,occluded,DELETED,occluded,0.7746,delete
2026-09-22 17:14:20,face_0002_crop.jpg,occluded,DELETED,occluded,0.7672,delete
2026-09-22 17:14:22,face_0165_crop.jpg,occluded,DELETED,occluded,0.7662,delete
2026-09-22 17:14:25,face_0031_crop.jpg,occluded,DELETED,occluded,0.7475,delete
2026-09-22 17:14:25,face_0175_crop.jpg,occluded,DELETED,occluded,0.7364,delete
2026-09-22 17:14:26,face_0053_crop.jpg,occluded,DELETED,occluded,0.7352,delete
2026-09-22 17:14:26,face_0047_crop.jpg,occluded,DELETED,occluded,0.7146,delete
2026-09-22 17:14:28,face_0180_crop.jpg,clear,DELETED,clear,0.7101,delete
2026-09-22 17:14:29,face_0194_crop.jpg,clear,DELETED,clear,0.6926,delete
2026-09-22 17:14:29,face_0123_crop.jpg,occluded,DELETED,occluded,0.6896,delete
2026-09-22 17:14:36,face_0093_crop.jpg,occluded,clear,occluded,0.6800,relabel
2026-09-22 17:14:37,face_0195_crop.jpg,occluded,clear,occluded,0.6569,relabel
2026-09-22 17:14:44,face_0161_crop.jpg,occluded,clear,occluded,0.5752,relabel
2026-09-22 17:14:48,face_0055_crop.jpg,occluded,DELETED,occluded,0.5360,delete
2026-09-22 17:20:13,face_0081_crop.jpg,clear,occluded,occluded,0.9574,relabel
2026-09-22 17:21:01,face_0077_crop.jpg,occluded,DELETED,occluded,0.9950,delete
2026-09-22 17:21:23,face_0032_crop.jpg,clear,occluded,clear,0.9888,relabel
2026-09-22 17:21:24,face_0087_crop.jpg,occluded,occluded,occluded,0.9888,keep
2026-09-22 17:21:27,face_0070_crop.jpg,occluded,DELETED,occluded,0.9882,delete
2026-09-22 17:21:33,face_0145_crop.jpg,occluded,DELETED,occluded,0.9850,delete
2026-09-22 17:21:35,face_0088_crop.jpg,occluded,DELETED,occluded,0.9847,delete
2026-09-22 17:21:36,face_0103_crop.jpg,occluded,DELETED,occluded,0.9842,delete
2026-09-22 17:21:43,face_0181_crop.jpg,occluded,DELETED,occluded,0.9833,delete
2026-09-22 17:21:44,face_0013_crop.jpg,occluded,DELETED,occluded,0.9831,delete
2026-09-22 17:21:44,face_0098_crop.jpg,occluded,DELETED,occluded,0.9830,delete
2026-09-22 17:21:45,face_0170_crop.jpg,occluded,DELETED,occluded,0.9826,delete
2026-09-22 17:21:48,face_0069_crop.jpg,occluded,DELETED,occluded,0.9824,delete
2026-09-22 17:21:49,face_0120_crop.jpg,occluded,DELETED,occluded,0.9821,delete
2026-09-22 17:21:49,face_0166_crop.jpg,occluded,DELETED,occluded,0.9819,delete
2026-09-22 17:21:50,face_0157_crop.jpg,occluded,DELETED,occluded,0.9807,delete
2026-09-22 17:21:53,face_0129_crop.jpg,occluded,DELETED,occluded,0.9804,delete
2026-09-22 17:21:54,face_0011_crop.jpg,occluded,DELETED,occluded,0.9799,delete
2026-09-22 17:21:56,face_0089_crop.jpg,occluded,DELETED,occluded,0.9792,delete
2026-09-22 17:21:57,face_0043_crop.jpg,occluded,DELETED,occluded,0.9792,delete
2026-09-22 17:21:57,face_0130_crop.jpg,occluded,DELETED,occluded,0.9778,delete
2026-09-22 17:21:59,face_0197_crop.jpg,clear,DELETED,clear,0.9774,delete
2026-09-22 17:22:00,face_0100_crop.jpg,occluded,DELETED,occluded,0.9771,delete
2026-09-22 17:22:01,face_0124_crop.jpg,occluded,DELETED,occluded,0.9769,delete
2026-09-22 17:22:03,face_0172_crop.jpg,clear,DELETED,clear,0.9763,delete
2026-09-22 17:22:03,face_0024_crop.jpg,occluded,DELETED,occluded,0.9763,delete
2026-09-22 17:22:04,face_0019_crop.jpg,occluded,DELETED,occluded,0.9758,delete
2026-09-22 17:22:08,face_0054_crop.jpg,occluded,DELETED,occluded,0.9753,delete
2026-09-22 17:22:08,face_0198_crop.jpg,occluded,DELETED,occluded,0.9752,delete
2026-09-22 17:22:10,face_0108_crop.jpg,occluded,DELETED,occluded,0.9750,delete
2026-09-22 17:22:13,face_0044_crop.jpg,occluded,DELETED,occluded,0.9746,delete
2026-09-22 17:22:18,face_0056_crop.jpg,occluded,clear,occluded,0.9728,relabel
2026-09-22 17:35:05,41--Swimming_41_Swimming_Swimming_41_59.jpg_b121442.jpg,occluded,clear,clear,0.7780,relabel
2026-09-22 17:35:12,001674_face.jpg,clear,clear,occluded,0.6939,keep
2026-09-22 17:35:15,13--Interview_13_Interview_Interview_Sequences_13_524.jpg_b36218.jpg,occluded,clear,clear,0.6840,relabel
2026-09-22 17:36:06,34--Baseball_34_Baseball_Baseball_34_59.jpg_b100388.jpg,clear,DELETED,occluded,0.6392,delete
2026-09-22 17:36:20,008172_face.jpg,occluded,clear,clear,0.6216,relabel
2026-09-22 17:36:40,13--Interview_13_Interview_Interview_2_People_Visible_13_475.jpg_b9840.jpg,occluded,clear,clear,0.5388,relabel
2026-09-22 17:36:42,GiangNDM_20260414_161919_479.jpg,occluded,clear,clear,0.5383,relabel
2026-09-22 17:36:47,16--Award_Ceremony_16_Award_Ceremony_Awards_Ceremony_16_341.jpg_b39724.jpg,clear,DELETED,occluded,0.5321,delete
2026-09-22 17:37:18,01a0b342-5540-74f2-ab87-f877bfcc0b37_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713863940_img_face11.jpg,occluded,clear,occluded,0.7903,relabel
2026-09-22 17:39:36,13--Interview_13_Interview_Interview_Sequences_13_935.jpg_b36636.jpg,clear,occluded,clear,0.7213,relabel
2026-09-22 17:39:41,006555_face.jpg,occluded,clear,occluded,0.7206,relabel
2026-09-22 17:40:06,01a0b407-1c40-79f3-a715-1335c6599b33_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789726760719_img_face1.jpg,occluded,clear,occluded,0.6866,relabel
2026-09-22 17:40:11,56--Voter_56_Voter_peoplevoting_56_633.jpg_b139840.jpg,clear,occluded,clear,0.6836,relabel
2026-09-22 17:41:17,01a0b352-a508-7ec1-b095-5b158c056d06_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714933416_img_face4.jpg,occluded,clear,occluded,0.6086,relabel
2026-09-22 17:41:19,01a0b34b-61a8-7773-9961-45ac8896d6f4_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789714457897_img_face12.jpg,occluded,clear,occluded,0.6069,relabel
2026-09-22 17:41:28,10--People_Marching_10_People_Marching_People_Marching_2_520.jpg_b19563.jpg,occluded,clear,occluded,0.6004,relabel
2026-09-22 17:41:38,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_148.jpg_b35141.jpg,occluded,DELETED,occluded,0.5768,delete
2026-09-22 17:42:01,008287_face.jpg,occluded,clear,occluded,0.5178,relabel
2026-09-22 17:52:38,2--Demonstration_2_Demonstration_Demonstrators_2_160.jpg_b51152.jpg,occluded,occluded,clear,0.8808,keep
2026-09-22 17:52:40,45--Balloonist_45_Balloonist_Balloonist_45_747.jpg_b124555.jpg,clear,clear,occluded,0.8725,keep
2026-09-22 17:52:43,51--Dresses_51_Dresses_wearingdress_51_370.jpg_b134265.jpg,occluded,occluded,clear,0.8417,keep
2026-09-22 17:52:46,12--Group_12_Group_Group_12_Group_Group_12_228.jpg_b24585.jpg,occluded,occluded,clear,0.8302,keep
2026-09-22 17:52:50,44--Aerobics_44_Aerobics_Aerobics_44_474.jpg_b123649.jpg,clear,clear,occluded,0.8185,keep
2026-09-22 17:52:52,2--Demonstration_2_Demonstration_Demonstration_Or_Protest_2_59.jpg_b50625.jpg,occluded,occluded,clear,0.7649,keep
2026-09-22 17:53:12,8--Election_Campain_8_Election_Campain_Election_Campaign_8_404.jpg_b155881.jpg,occluded,occluded,clear,0.7373,keep
2026-09-22 17:53:36,01a0b407-1c40-79f3-a715-1335c6599b33_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789726760719_img_face1.jpg,clear,clear,occluded,0.7197,keep
2026-09-22 17:53:45,12--Group_12_Group_Team_Organized_Group_12_Group_Team_Organized_Group_12_504.jpg_b7992.jpg,occluded,occluded,clear,0.7124,keep
2026-09-22 17:53:50,11--Meeting_11_Meeting_Meeting_11_Meeting_Meeting_11_417.jpg_b23935.jpg,clear,clear,occluded,0.7053,keep
2026-09-22 17:53:52,face_0006_aligned112.jpg,occluded,occluded,clear,0.6827,keep
2026-09-22 17:54:17,0--Parade_0_Parade_Parade_0_633.jpg_b13223.jpg,clear,clear,occluded,0.6762,keep
2026-09-22 17:54:24,01a0b342-5540-74f2-ab87-f877bfcc0b37_nvr-llWGaUl9M9E771xokkJUiNr5fMyJBigI_1789713863940_img_face11.jpg,clear,clear,occluded,0.6720,keep
